Files	Views	Series
culture_collection_zips/bmcc348_pfa_dna-cetn-nhs-tub_20240209_od.ome.zarr.zip	bmcc348_pfa_dna-cetn-nhs-tub_20240209_od_s00,bmcc348_pfa_dna-cetn-nhs-tub_20240209_od_s01	0,1
culture_collection_zips/rcck0961_pfa_tub-cetn-dna_20251803_cl_04.ome.zarr.zip	rcck0961_pfa_tub-cetn-dna_20251803_cl_04	0
culture_collection_zips/rcc6604rcc6327_pfa_nhs-tub-dna_20230426_csd_01.ome.zarr.zip	rcc6604rcc6327_pfa_nhs-tub-dna_20230426_csd_01	0
culture_collection_zips/tokyo_pfa_bod-tub-dna_20230705_fm_10.ome.zarr.zip	tokyo_pfa_bod-tub-dna_20230705_fm_10	0
culture_collection_zips/bmcc8_pfa_nhs_20240214_hs_08.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_08	0
culture_collection_zips/rcc1490_pfa_cetn-tub-dna_20252103_cl_01.ome.zarr.zip	rcc1490_pfa_cetn-tub-dna_20252103_cl_01	0
culture_collection_zips/rcc6327_pfa_azo49_20240829_hs_04.ome.zarr.zip	rcc6327_pfa_azo49-tub_20240829_hs_04	0
culture_collection_zips/rcc3384_pfa_dna-cetn-tub-nhs_20240401_fm_23.ome.zarr.zip	rcc3384_pfa_dna-cetn-tub-nhs_20240401_fm_23	0
culture_collection_zips/erariseta_pfa_nhs-dna_20230831_fm_11.ome.zarr.zip	erariseta_pfa_nhs-dna_20230831_fm_11	0
culture_collection_zips/rcc1534_pfa_nhs-tub-dna_20230423_od.ome.zarr.zip	rcc1534_pfa_nhs-tub-dna_20230423_od_s00,rcc1534_pfa_nhs-tub-dna_20230423_od_s01	0,1
culture_collection_zips/rccpretk1_pfa_cetn-nhs-dna-tub_20252103_cl_02.ome.zarr.zip	rccpretk1_pfa_cetn-nhs-dna-tub_20252103_cl_02	0
culture_collection_zips/rcc10777_pfa_dna-nhs-tub_20230705_cl_03.ome.zarr.zip	rcc10777_pfa_dna-nhs-tub_20230705_cl_03	0
culture_collection_zips/bmcc868_pfa_cetn_20240212_hs_01.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_01	0
culture_collection_zips/rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_13.ome.zarr.zip	rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_13	0
culture_collection_zips/rcc4631_pfa_dna-tub-nhs_20230802_od.ome.zarr.zip	rcc4631_pfa_dna-tub-nhs_20230802_od_s00,rcc4631_pfa_dna-tub-nhs_20230802_od_s01,rcc4631_pfa_dna-tub-nhs_20230802_od_s02	0,1,2
culture_collection_zips/rcc6675_pfa_tub_20250314_hs_03.ome.zarr.zip	rcc6675_pfa_cetn-dna-nhs-tub_20250314_hs_03	0
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_11.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_11	0
culture_collection_zips/bmcc540_pfa_dna-cetn-nhs-tub_20240216_od.ome.zarr.zip	bmcc540_pfa_dna-cetn-nhs-tub_20240216_od_s00,bmcc540_pfa_dna-cetn-nhs-tub_20240216_od_s01,bmcc540_pfa_dna-cetn-nhs-tub_20240216_od_s02	0,1,2
culture_collection_zips/bmcc8_pfa_cetn_20240214_hs_01.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_01	0
culture_collection_zips/bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_05.ome.zarr.zip	bmcc183_hpf_nhs-cetn-tub-dna_20240229_fm_05	0
culture_collection_zips/rcc6675_pfa_nhs_20250314_hs_03.ome.zarr.zip	rcc6675_pfa_cetn-dna-nhs-tub_20250314_hs_03	0
culture_collection_zips/rcc5909_pfa_dna-nhs-tub_20240522_cl.ome.zarr.zip	rcc5909_pfa_dna-nhs-tub_20240522_cl_s00,rcc5909_pfa_dna-nhs-tub_20240522_cl_s01	0,1
culture_collection_zips/rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_08.ome.zarr.zip	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_08	0
culture_collection_zips/rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_19.ome.zarr.zip	rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_19	0
culture_collection_zips/rcc10662_pfa_nhs-tub-cetn-dna_20231121_fm_17.ome.zarr.zip	rcc10662_pfa_nhs-tub-cetn-dna_20231121_fm_17	0
culture_collection_zips/rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_20.ome.zarr.zip	rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_20	0
culture_collection_zips/erariseta_pfa_h3-tub-npc-nhs_20230912_fm_07.ome.zarr.zip	erariseta_pfa_h3-tub-npc-nhs_20230912_fm_07	0
culture_collection_zips/rcc6444_pfa_cetn-tub-dna_20230704_cl.ome.zarr.zip	rcc6444_pfa_cetn-tub-dna_20230704_cl_s00,rcc6444_pfa_cetn-tub-dna_20230704_cl_s01,rcc6444_pfa_cetn-tub-dna_20230704_cl_s02,rcc6444_pfa_cetn-tub-dna_20230704_cl_s03,rcc6444_pfa_cetn-tub-dna_20230704_cl_s04,rcc6444_pfa_cetn-tub-dna_20230704_cl_s05,rcc6444_pfa_cetn-tub-dna_20230704_cl_s06	0,1,2,3,4,5,6
culture_collection_zips/rcc2339_pfa_dna-nhs-tub_20230817_cl.ome.zarr.zip	rcc2339_pfa_dna-nhs-tub_20230817_cl_s00_deconv,rcc2339_pfa_dna-nhs-tub_20230817_cl_s01_deconv,rcc2339_pfa_dna-nhs-tub_20230817_cl_s02_deconv,rcc2339_pfa_dna-nhs-tub_20230817_cl_s03_deconv,rcc2339_pfa_dna-nhs-tub_20230817_cl_s04,rcc2339_pfa_dna-nhs-tub_20230817_cl_s04_deconv,rcc2339_pfa_dna-nhs-tub_20230817_cl_s05_deconv,rcc2339_pfa_dna-nhs-tub_20230817_cl_s06_deconv	1,3,5,7,8,9,11,13
culture_collection_zips/bmcc261_pfa_cetn-tub-dna_20240117_cl.ome.zarr.zip	bmcc261_pfa_cetn-tub-dna_20240117_cl_s01	1
culture_collection_zips/bmcc868_pfa_cetn_20240222_hs_02.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_02	0
culture_collection_zips/bmcc868_pfa_tub_20240222_hs_04.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_04	0
culture_collection_zips/rcc6675_pl_dna_20250318_hs_12.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_12	0
culture_collection_zips/rcc10642_pfa_dna_20240912_hs_11.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_11	0
culture_collection_zips/bmcc868_pfa_tub_20240213_hs_04.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_04	0
culture_collection_zips/bmcc8_pfa_dna_20240214_hs_09.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_09	0
culture_collection_zips/bmcc16_pfa_tub_20240213_hs_03.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_03	0
culture_collection_zips/rcc6675_pl_dna_20250318_hs_17.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_17	0
culture_collection_zips/bmcc4_pfa_cetn_20240214_hs_12.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_12	0
culture_collection_zips/rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_08.ome.zarr.zip	rcc999rcc2538_pfa_dna-tub-nhs_20230728_csd_08	0
culture_collection_zips/tokyo_pfa_nhs-dna_20230831_fm_08.ome.zarr.zip	tokyo_pfa_nhs-dna_20230831_fm_08	0
culture_collection_zips/tokyo_pfa_act-tub-bod-dna_20230629_fm_15.ome.zarr.zip	tokyo_pfa_act-tub-bod-dna_20230629_fm_15	0
culture_collection_zips/tokyo_pfa_nhs-tub-dna_20230913_fm_01.ome.zarr.zip	tokyo_pfa_nhs-tub-dna_20230913_fm_01	0
culture_collection_zips/rcc3002_pfa_cetn-tub-dna_20252103_cl_02.ome.zarr.zip	rcc3002_pfa_cetn-tub-dna_20252103_cl_02	0
culture_collection_zips/bmcc868_pfa_tub_20240213_hs_03.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_03	0
culture_collection_zips/rcc6169rcc6518_pfa_nhs-tub-dna_20230424_fm_03.ome.zarr.zip	rcc6169rcc6518_pfa_nhs-tub-dna_20230424_fm_03	0
culture_collection_zips/rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_06.ome.zarr.zip	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_06	0
culture_collection_zips/bmcc281_pfa_dna-cetn-nhs-tub_20240216_od.ome.zarr.zip	bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s00,bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s01,bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s02,bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s03,bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s04,bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s05,bmcc281_pfa_dna-cetn-nhs-tub_20240216_od_s06	0,1,2,3,4,5,6
culture_collection_zips/bmcc868_pfa_nhs_20240212_hs_01.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_01	0
culture_collection_zips/bmcc85_pfa_dna-cetn-nhs-tub_20240216_od.ome.zarr.zip	bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_s00,bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_s01,bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_s02,bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_s03,bmcc85_pfa_dna-cetn-nhs-tub_20240216_od_s04	0,1,2,3,4
culture_collection_zips/rcc10777_pfa_dna-nhs-tub_20230705_cl_04.ome.zarr.zip	rcc10777_pfa_dna-nhs-tub_20230705_cl_04	0
culture_collection_zips/rcc6675_pl_dna_20250318_hs_05.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_05	0
culture_collection_zips/rcc10642_pfa_bod_20240912_hs_13.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_13	0
culture_collection_zips/rcc10709_pfa_dna-tub-nhs_20230815_csd_03.ome.zarr.zip	rcc10709_pfa_dna-tub-nhs_20230815_csd_03	0
culture_collection_zips/rcc10719_pfa_gt335-tub-nhs_20230901_hs_02.ome.zarr.zip	rcc10719_pfa_gt335-tub-nhs_20230901_hs_02	0
culture_collection_zips/bmcc16_pfa_tub_20240213_hs_05.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_05	0
culture_collection_zips/rcc10642_pfa_bod_20240912_hs_11.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_11	0
culture_collection_zips/bmcc868_pfa_dna_20240212_hs_03.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_03	0
culture_collection_zips/bmcc16_pfa_dna_20240213_hs_04.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_04	0
culture_collection_zips/rcc10719_pfa_gt335-tub-nhs_20230901_hs_00.ome.zarr.zip	rcc10719_pfa_gt335-tub-nhs_20230901_hs_00	0
culture_collection_zips/bmcc4_pfa_dna_20240214_hs_02.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_02	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_06.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_06	0
culture_collection_zips/rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_01.ome.zarr.zip	rccs1-6_pfa_dna-tub-cetn-nhs_20231120_fm_01	0
culture_collection_zips/bmcc33_pfa_tub_20240212_hs_03.ome.zarr.zip	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_03	0
culture_collection_zips/bmcc868_pfa_nhs_20240213_hs_01.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240213_hs_01	0
culture_collection_zips/rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_10.ome.zarr.zip	rcc2538_pfa_dna-cetn-tub-nhs_20240401_fm_10	0
culture_collection_zips/bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_17.ome.zarr.zip	bmcc85_hpf_nhs-cetn-tub-dna_20240307_fm_17	0
culture_collection_zips/rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_06.ome.zarr.zip	rcc10719_pfa_dna-glypep1-tub-nhs_20230830_hs_06	0
culture_collection_zips/tokyo_pfa_nhs-tub-dna_20230905_fm_02.ome.zarr.zip	tokyo_pfa_nhs-tub-dna_20230905_fm_02	0
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_02.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_02	0
culture_collection_zips/bmcc868_pfa_nhs_20240212_hs_02.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240212_hs_02	0
culture_collection_zips/bmcc492_pfa_nhs-cetn-tub-dna_20240205_fm_02.ome.zarr.zip	bmcc492_pfa_nhs-cetn-tub-dna_20240205_fm_02	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_03.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_03	0
culture_collection_zips/bmcc33_pfa_cetn_20240212_hs_03.ome.zarr.zip	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_03	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_07.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_07	0
culture_collection_zips/bmcc745_hpf_nhs-cetn-tub-dna_20240220_fm_04.ome.zarr.zip	bmcc745_hpf_nhs-cetn-tub-dna_20240220_fm_04	0
culture_collection_zips/erariseta_pfa_nhs-dna_20230831_fm_05.ome.zarr.zip	erariseta_pfa_nhs-dna_20230831_fm_05	0
culture_collection_zips/rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_09.ome.zarr.zip	rcc10633_pfa_dna-cetn-tub-nhs_20240401_fm_09	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_14.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_14	0
culture_collection_zips/rcc10642_pfa_dna-tub-nhs_20230423_od.ome.zarr.zip	rcc10642_pfa_dna-tub-nhs_20230423_od_s00,rcc10642_pfa_dna-tub-nhs_20230423_od_s02,rcc10642_pfa_dna-tub-nhs_20230423_od_s03,rcc10642_pfa_dna-tub-nhs_20230423_od_s04,rcc10642_pfa_dna-tub-nhs_20230423_od_s05,rcc10642_pfa_dna-tub-nhs_20230423_od_s06,rcc10642_pfa_dna-tub-nhs_20230423_od_s07,rcc10642_pfa_dna-tub-nhs_20230423_od_s08,rcc10642_pfa_dna-tub-nhs_20230423_od_s09,rcc10642_pfa_dna-tub-nhs_20230423_od_s10,rcc10642_pfa_dna-tub-nhs_20230423_od_s11,rcc10642_pfa_dna-tub-nhs_20230423_od_s12	0,2,3,4,5,6,7,8,9,10,11,12
culture_collection_zips/rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_10.ome.zarr.zip	rcc6327_pfa_dna-tub-cetn-nhs_20240212_fm_10	0
culture_collection_zips/rccp22-60_pfa_cetn-nhs-dna-tub_20252103_cl_01.ome.zarr.zip	rccp22-60_pfa_cetn-nhs-dna-tub_20252103_cl_01	0
culture_collection_zips/rcc6169rcc6518_pfa_nhs-tub-dna_20230424_fm_01.ome.zarr.zip	rcc6169rcc6518_pfa_nhs-tub-dna_20230424_fm_01	0
culture_collection_zips/rcc6124_pfa_dna-tub-nhs_20230423_od.ome.zarr.zip	rcc6124_pfa_dna-tub-nhs_20230423_od_s00,rcc6124_pfa_dna-tub-nhs_20230423_od_s01,rcc6124_pfa_dna-tub-nhs_20230423_od_s02,rcc6124_pfa_dna-tub-nhs_20230423_od_s03	0,1,2,3
culture_collection_zips/rcc10642_pfa_bod_20240912_hs_12.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_12	0
culture_collection_zips/rcc10623_pfa_dna-nhs-tub_20230516_cl_02.ome.zarr.zip	rcc10623_pfa_dna-nhs-tub_20230516_cl_02	0
culture_collection_zips/bmcc178_pfa_nhs-cetn-tub-dna_20240205_fm_03.ome.zarr.zip	bmcc178_pfa_nhs-cetn-tub-dna_20240205_fm_03	0
culture_collection_zips/bmcc67_pfa_nhs-cetn-tub-dna_20240205_fm_05.ome.zarr.zip	bmcc67_pfa_nhs-cetn-tub-dna_20240205_fm_05	0
culture_collection_zips/rcc6675_pl_tub_20250318_hs_05.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_05	0
culture_collection_zips/rcc10709_pfa_dna-tub-nhs_20230829_csd_05.ome.zarr.zip	rcc10709_pfa_dna-tub-nhs_20230829_csd_05	0
culture_collection_zips/tokyo_pl_nhs-tub-act-dna_20230717_fm_01.ome.zarr.zip	tokyo_pl_nhs-tub-act-dna_20230717_fm_01	0
culture_collection_zips/tokyo_pfa_act-tub-bod-dna_20230629_fm_10.ome.zarr.zip	tokyo_pfa_act-tub-bod-dna_20230629_fm_10	0
culture_collection_zips/tokyo_pfa_nhs-tub-dna_20230905_fm_07.ome.zarr.zip	tokyo_pfa_nhs-tub-dna_20230905_fm_07	0
culture_collection_zips/rcc6675_pl_nhs_20250318_hs_12.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_12	0
culture_collection_zips/bmcc16_pfa_tub_20240213_hs_04.ome.zarr.zip	bmcc16_pfa_cetn-dna-nhs-tub_20240213_hs_04	0
culture_collection_zips/rcc6444_pfa_tub-cetn-dna-nhs_20240215_cl.ome.zarr.zip	rcc6444_pfa_tub-cetn-dna-nhs_20240215_cl_s00,rcc6444_pfa_tub-cetn-dna-nhs_20240215_cl_s00_deconv,rcc6444_pfa_tub-cetn-dna-nhs_20240215_cl_s01_deconv	0,1,3
culture_collection_zips/rcc6196_pfa_dna-tub-nhs_20230817_csd_04.ome.zarr.zip	rcc6196_pfa_dna-tub-nhs_20230817_csd_04	0
culture_collection_zips/bmcc308_pfa_cetn-tub-dna_20240521_cl.ome.zarr.zip	bmcc308_pfa_cetn-tub-dna_20240521_cl_s00,bmcc308_pfa_cetn-tub-dna_20240521_cl_s01,bmcc308_pfa_cetn-tub-dna_20240521_cl_s02	0,1,2
culture_collection_zips/rcc10642_pfa_nhs_20240912_hs_07.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_07	0
culture_collection_zips/bmcc8_pfa_cetn_20240214_hs_07.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_07	0
culture_collection_zips/rcc6675_pl_dna_20250318_hs_07.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_07	0
culture_collection_zips/rcc10709_pfa_dna-tub-nhs_20230829_csd_08.ome.zarr.zip	rcc10709_pfa_dna-tub-nhs_20230829_csd_08	0
culture_collection_zips/rcc10642_pfa_dna_20240912_hs_08.ome.zarr.zip	rcc10642_pfa_bod-dna-nhs-tub_20240912_hs_08	0
culture_collection_zips/bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_02.ome.zarr.zip	bmcc761_pfa_nhs-cetn-tub-dna_20240205_fm_02	0
culture_collection_zips/bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_13.ome.zarr.zip	bmcc183_hpf_nhs-cetn-tub-dna_20240307_fm_13	0
culture_collection_zips/tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_03.ome.zarr.zip	tokyo_pfa_nhs-cetn-tub-dna_20230710_fm_03	0
culture_collection_zips/bmcc4_pfa_nhs_20240214_hs_03.ome.zarr.zip	bmcc4_pfa_cetn-dna-nhs-tub_20240214_hs_03	0
culture_collection_zips/bmcc868_pfa_nhs_20240222_hs_02.ome.zarr.zip	bmcc868_pfa_cetn-dna-nhs-tub_20240222_hs_02	0
culture_collection_zips/rcc10388_pfa_nhs-tub-cetn-dna_20231121_fm_21.ome.zarr.zip	rcc10388_pfa_nhs-tub-cetn-dna_20231121_fm_21	0
culture_collection_zips/rcc1521_pfa_dna-tub-nhs-na_20230718_csd_01.ome.zarr.zip	rcc1521_pfa_dna-tub-nhs-na_20230718_csd_01	0
culture_collection_zips/rcc6369_pfa_nhs-tub-dna_20230423_od.ome.zarr.zip	rcc6369_pfa_nhs-tub-dna_20230423_od_s00,rcc6369_pfa_nhs-tub-dna_20230423_od_s01,rcc6369_pfa_nhs-tub-dna_20230423_od_s02	0,1,2
culture_collection_zips/rcc6123_pfa_cetn-tub-dna_20252103_cl_05.ome.zarr.zip	rcc6123_pfa_cetn-tub-dna_20252103_cl_05	0
culture_collection_zips/rcc1217_pfa_dna-tub-nhs_20230616_od.ome.zarr.zip	rcc1217_pfa_dna-tub-nhs_20230616_od_s00,rcc1217_pfa_dna-tub-nhs_20230616_od_s01	0,1
culture_collection_zips/rcc6675_pl_dna_20250318_hs_04.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_04	0
culture_collection_zips/rcc3384_pfa_dna-cetn-tub-nhs_20240401_fm_22.ome.zarr.zip	rcc3384_pfa_dna-cetn-tub-nhs_20240401_fm_22	0
culture_collection_zips/rcck0961_pfa_tub-cetn-dna_20251803_cl_03.ome.zarr.zip	rcck0961_pfa_tub-cetn-dna_20251803_cl_03	0
culture_collection_zips/rcc6716_pfa_cetn-tub-dna_20252103_cl_04.ome.zarr.zip	rcc6716_pfa_cetn-tub-dna_20252103_cl_04	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_05.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230625_fm_05	0
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_12.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_12	0
culture_collection_zips/bmcc33_pfa_cetn_20240212_hs_01.ome.zarr.zip	bmcc33_pfa_cetn-dna-nhs-tub_20240212_hs_01	0
culture_collection_zips/rcc3511_pfa_dna-tub-nhs_20230829_csd_02.ome.zarr.zip	rcc3511_pfa_dna-tub-nhs_20230829_csd_02	0
culture_collection_zips/rcc10445_pfa_nhs-tub-dna_20230523_od.ome.zarr.zip	rcc10445_pfa_nhs-tub-dna_20230523_od_s01,rcc10445_pfa_nhs-tub-dna_20230523_od_s02,rcc10445_pfa_nhs-tub-dna_20230523_od_s03	1,2,3
culture_collection_zips/bmcc8_pfa_dna_20240214_hs_01.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_01	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_02.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230905_fm_02	0
culture_collection_zips/rcc10618_pfa_dna-tub-nhs_20230531_od.ome.zarr.zip	rcc10618_pfa_dna-tub-nhs_20230531_od_s00,rcc10618_pfa_dna-tub-nhs_20230531_od_s01,rcc10618_pfa_dna-tub-nhs_20230531_od_s02,rcc10618_pfa_dna-tub-nhs_20230531_od_s03	0,1,2,3
culture_collection_zips/rcc10719_pfa_dna-tuba1monoe-tub-nhs_20230830_hs_00.ome.zarr.zip	rcc10719_pfa_dna-tuba1monoe-tub-nhs_20230830_hs_00	0
culture_collection_zips/rcc6675_pl_cetn_20250318_hs_10.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_10	0
culture_collection_zips/rcc6327_pfa_nhs-cetn-tub-dna_20240212_fm_21.ome.zarr.zip	rcc6327_pfa_nhs-cetn-tub-dna_20240212_fm_21	0
culture_collection_zips/rcc6516_pfa_dna-nhs-ctn_20240322_cl.ome.zarr.zip	rcc6516_pfa_dna-nhs-ctn_20240322_cl_s00,rcc6516_pfa_dna-nhs-ctn_20240322_cl_s01,rcc6516_pfa_dna-nhs-ctn_20240322_cl_s02,rcc6516_pfa_dna-nhs-ctn_20240322_cl_s02_deconv,rcc6516_pfa_dna-nhs-ctn_20240322_cl_s03,rcc6516_pfa_dna-nhs-ctn_20240322_cl_s03_deconv	0,1,2,3,4,5
culture_collection_zips/rcc6181_pfa_dna-tub-nhs_20230531_od.ome.zarr.zip	rcc6181_pfa_dna-tub-nhs_20230531_od_s00,rcc6181_pfa_dna-tub-nhs_20230531_od_s01	0,1
culture_collection_zips/rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_01.ome.zarr.zip	rcc10633rcc10381_pfa_dna-tub-nhs-na_20230720_csd_01	0
culture_collection_zips/rcc10895_pfa_dna-tub-nhs_20230531_od.ome.zarr.zip	rcc10895_pfa_dna-tub-nhs_20230531_od_s01,rcc10895_pfa_dna-tub-nhs_20230531_od_s02,rcc10895_pfa_dna-tub-nhs_20230531_od_s03,rcc10895_pfa_dna-tub-nhs_20230531_od_s04	1,2,3,4
culture_collection_zips/bmcc8_pfa_cetn_20240214_hs_09.ome.zarr.zip	bmcc8_pfa_cetn-dna-nhs-tub_20240214_hs_09	0
culture_collection_zips/rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_01.ome.zarr.zip	rcc10719_pfa_delta2tub-tub-nhs_20230905_hs_01	0
culture_collection_zips/tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_16.ome.zarr.zip	tokyo_pfa_nhs-tub-cetn-dna_20230621_fm_16	0
culture_collection_zips/bmcc745_hpf_nhs-cetn-tub-dna_20240307_fm_01.ome.zarr.zip	bmcc745_hpf_nhs-cetn-tub-dna_20240307_fm_01	0
culture_collection_zips/rcc6343_pfa_dna-tub-nhs_20230731_csd_01.ome.zarr.zip	rcc6343_pfa_dna-tub-nhs_20230731_csd_01	0
culture_collection_zips/rcc2321_pfa_dna-tub-nhs_20230829_csd_01.ome.zarr.zip	rcc2321_pfa_dna-tub-nhs_20230829_csd_01	0
culture_collection_zips/bmcc492_pfa_nhs-cetn-tub-dna_20240205_fm_03.ome.zarr.zip	bmcc492_pfa_nhs-cetn-tub-dna_20240205_fm_03	0
culture_collection_zips/rcc1871_pfa_dna-tub-nhs_20230616_od.ome.zarr.zip	rcc1871_pfa_dna-tub-nhs_20230616_od_s00,rcc1871_pfa_dna-tub-nhs_20230616_od_s01	0,1
culture_collection_zips/erariseta_pfa_tub-npc-dna_20230913_fm_04.ome.zarr.zip	erariseta_pfa_tub-npc-dna_20230913_fm_04	0
culture_collection_zips/rcc6327_pfa_tub_20240829_hs_05.ome.zarr.zip	rcc6327_pfa_azo49-tub_20240829_hs_05	0
culture_collection_zips/rcc1490_pfa_cetn-tub-dna_20252103_cl_05.ome.zarr.zip	rcc1490_pfa_cetn-tub-dna_20252103_cl_05	0
culture_collection_zips/rcc6251_pfa_nhs-tub-dna_20230424_csd_01.ome.zarr.zip	rcc6251_pfa_nhs-tub-dna_20230424_csd_01	0
culture_collection_zips/rcc6675_pl_dna_20250318_hs_03.ome.zarr.zip	rcc6675_pl_cetn-dna-nhs-tub_20250318_hs_03	0
culture_collection_zips/rcc10431_pfa_nhs-tub-dna_20230712_fm_02.ome.zarr.zip	rcc10431_pfa_nhs-tub-dna_20230712_fm_02	0
culture_collection_zips/tokyo_pl_nhs-tub-act-dna_20230717_fm_04.ome.zarr.zip	tokyo_pl_nhs-tub-act-dna_20230717_fm_04	0
