old_name	size_t	size_c	size_z	size_y	size_x	xy_mismatch	physical_size_z	physical_size_y	physical_size_x	physical_unit	physical_xy_mismatch	has_lng_lvv_in_name
20230616_rccp2281_pfa_tub-hoechst-nhs_series17	1	3	53	726	789	True	0.498455	0.10278337931034484	0.10278337563451777	µm	True	True
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series00	1	3	144	1024	1024	False	0.361	0.07099816226783968	0.07099816226783968	µm	False	False
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series01	1	3	115	1024	1024	False	0.36100000000000004	0.07099816226783968	0.07099816226783968	µm	False	False
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series02	1	3	119	1024	1024	False	0.36100000000000004	0.04734848484848485	0.04734848484848485	µm	False	False
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series03	1	3	124	1024	1024	False	0.36100000000000004	0.04734848484848485	0.04734848484848485	µm	False	False
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series04	1	3	98	1024	1024	False	0.36100000000000004	0.04734848484848485	0.04734848484848485	µm	False	False
20230616_RCC_1490_pfa_OD_Hoechst-tub-nhs_series05	1	3	130	1024	1024	False	0.36100000000000004	0.04734848484848485	0.04734848484848485	µm	False	False
20230523_RCC_P22-112_pfa_OD_nhs-tub-Hoechst_series00	1	3	132	1024	1024	False	0.361	0.07129184750733138	0.07129184750733138	µm	False	False
20230523_RCC_P22-112_pfa_OD_nhs-tub-Hoechst_series01	1	3	98	1024	1024	False	0.4218	0.07106029325513197	0.07106029325513197	µm	False	False
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series00	1	3	110	1024	1024	False	0.551	0.07102272727272727	0.07102272727272727	µm	False	False
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series01	1	3	1	512	512	False		0.14218444227005872	0.14218444227005872	µm	False	False
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series02	1	3	60	1024	1024	False	0.4484	0.07102272727272727	0.07102272727272727	µm	False	False
20230531_RCC_P22-112_pfa_OD_Hoechst-tub-nhs_series03	1	3	115	512	512	False	0.36100000000000004	0.14218444227005872	0.14218444227005872	µm	False	False
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series00	1	4	132	1024	1024	False	0.361	0.07106101661779081	0.07106101661779081	µm	False	False
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series01	1	4	63	1024	1024	False	0.36100000000000004	0.08105545454545454	0.08105545454545454	µm	False	False
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series02	1	4	99	1024	1024	False	0.42179999999999995	0.0625021505376344	0.0625021505376344	µm	False	False
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series03	1	4	115	1024	1024	False	0.42179999999999995	0.09458209188660802	0.09458209188660802	µm	False	False
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series04	1	4	3	1024	1024	False	0.36100000000000004	0.04057161290322581	0.04057161290322581	µm	False	False
20240118_BMCC_35_pfa_OD_Hoechst-centr-nhs-tub_series05	1	4	44	1024	1024	False	0.42179999999999995	0.04057161290322581	0.04057161290322581	µm	False	False
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_01	1	4	141	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_02	1	4	104	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_03	1	4	103	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240212_bmcc_33_pfa_hs_cent-dna-nhs-tub_04	1	4	105	2304	2304	False	0.3	0.0283702262268745	0.0283702262268745	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series00	1	4	73	784	784	False	0.4572872222222222	0.05891564495530013	0.05891564495530013	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series01	1	4	73	784	784	False	0.4572872222222222	0.05891564495530013	0.05891564495530013	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series02	1	4	94	784	784	False	0.2999308602150538	0.05891564495530013	0.05891564495530013	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series03	1	4	94	784	784	False	0.2999308602150538	0.05891564495530013	0.05891564495530013	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series04	1	4	117	784	784	False	0.2999308620689655	0.10473882503192848	0.10473882503192848	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series05	1	4	117	784	784	False	0.2999308620689655	0.10473882503192848	0.10473882503192848	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series06	1	4	116	784	784	False	0.19979495652173912	0.05891564495530013	0.05891564495530013	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series07	1	4	116	784	784	False	0.19979495652173912	0.05891564495530013	0.05891564495530013	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series08	1	4	149	784	784	False	0.19979493243243243	0.05236956577266921	0.05236956577266921	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series09	1	4	149	784	784	False	0.19979493243243243	0.05236956577266921	0.05236956577266921	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series10	1	4	130	784	784	False	0.19979496124031007	0.04713240102171136	0.04713240102171136	µm	False	False
20240423_rccp22-53_pfa_hoechst-tub-centr-nhs_series11	1	4	130	784	784	False	0.19979496124031007	0.04713240102171136	0.04713240102171136	µm	False	False
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_001	1	3	228	2304	2304	False	0.3	0.168411414549329	0.168411414549329	µm	False	False
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_002	1	3	113	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_003	1	3	185	2304	2304	False	0.4	0.168411414549329	0.168411414549329	µm	False	False
20230424_rcc1512_vf21-17_chem-nhs_e7_hoechst_004	1	3	170	2304	2304	False	0.3	0.168411414549329	0.168411414549329	µm	False	False
20230616_RCC_7050_pfa_OD_Hoechst-tub-nhs_series00	1	3	57	1024	1024	False	0.399	0.07065281524926686	0.07065281524926686	µm	False	False
20230616_RCC_7050_pfa_OD_Hoechst-tub-nhs_series01	1	3	43	1024	1024	False	0.399	0.07065281524926686	0.07065281524926686	µm	False	False
20230616_RCC_7050_pfa_OD_Hoechst-tub-nhs_series02	1	3	74	1024	1024	False	0.399	0.07065281524926686	0.07065281524926686	µm	False	False
20230721_rcc1522_pfa_nhs-tub-hoechst_series00	1	3	140	678	703	True	0.27015503597122303	0.10278336779911373	0.10278337606837606	µm	True	False
20230721_rcc1522_pfa_nhs-tub-hoechst_series01	1	3	140	678	703	True	0.27015503597122303	0.10278336779911373	0.10278337606837606	µm	True	True
20230721_rcc1522_pfa_nhs-tub-hoechst_series02	1	3	109	678	703	True	0.270155	0.10278336779911373	0.10278337606837606	µm	True	False
20230721_rcc1522_pfa_nhs-tub-hoechst_series03	1	3	109	678	703	True	0.270155	0.10278336779911373	0.10278337606837606	µm	True	True
20230721_rcc1522_pfa_nhs-tub-hoechst_series04	1	3	115	678	703	True	0.270155	0.10278336779911373	0.10278337606837606	µm	True	False
20230721_rcc1522_pfa_nhs-tub-hoechst_series05	1	3	115	678	703	True	0.270155	0.10278336779911373	0.10278337606837606	µm	True	True
20230721_rcc1522_pfa_nhs-tub-hoechst_series06	1	3	105	678	703	True	0.270155	0.10278336779911373	0.10278337606837606	µm	True	False
20230721_rcc1522_pfa_nhs-tub-hoechst_series07	1	3	105	678	703	True	0.270155	0.10278336779911373	0.10278337606837606	µm	True	True
20230721_rcc1522_pfa_nhs-tub-hoechst_series08	1	3	123	678	703	True	0.270155	0.10278336779911373	0.10278337606837606	µm	True	False
20230721_rcc1522_pfa_nhs-tub-hoechst_series09	1	3	123	678	703	True	0.270155	0.10278336779911373	0.10278337606837606	µm	True	True
20230721_rcc1522_pfa_nhs-tub-hoechst_series10	1	3	116	678	703	True	0.2701550434782609	0.10278336779911373	0.10278337606837606	µm	True	False
20230721_rcc1522_pfa_nhs-tub-hoechst_series11	1	3	116	678	703	True	0.2701550434782609	0.10278336779911373	0.10278337606837606	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series00	1	3	194	401	508	True	0.21308	0.101297625	0.10129761341222879	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series01	1	3	194	309	387	True	0.21308	0.10129759740259742	0.10129759067357513	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series02	1	3	194	366	418	True	0.21308	0.10129761643835616	0.10129760191846522	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series03	1	3	194	455	495	True	0.21308	0.10129762114537444	0.10129763157894738	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series04	1	3	182	325	403	True	0.21308	0.10129762345679012	0.10129761194029852	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series05	1	3	170	444	393	True	0.21308	0.10129762979683973	0.10129762755102041	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series06	1	3	143	394	350	True	0.21308	0.10129763358778625	0.10129762177650431	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series07	1	3	131	442	471	True	0.21308	0.10129761904761905	0.1012976170212766	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series08	1	3	131	442	471	True	0.21308	0.10129761904761905	0.1012976170212766	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series09	1	3	131	365	306	True	0.21308	0.10129760989010989	0.10129760655737706	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series10	1	3	131	392	590	True	0.21308	0.10129762148337595	0.10129760611205434	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series11	1	3	131	467	342	True	0.21308	0.10129761802575107	0.10129759530791789	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series12	1	3	131	308	395	True	0.21308	0.10129762214983713	0.10129761421319798	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series13	1	3	131	393	384	True	0.21308	0.10129762755102041	0.10129759791122715	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series14	1	3	131	487	356	True	0.21308	0.10129761316872428	0.10129760563380281	µm	True	True
20230724_rcc1522_pfa_centr-tub-hoechst_series15	1	3	131	254	248	True	0.21308	0.10129762845849802	0.10129761133603239	µm	True	True
20240401_Vf21-17_fm_DNA_Centr_tub_NHS_60x_001	1	4	172	2304	2304	False	0.4	0.113460635730501	0.113460635730501	µm	False	False
20240401_Vf21-17_fm_DNA_Centr_tub_NHS_60x_002	1	4	147	2304	2304	False	0.4	0.113460635730501	0.113460635730501	µm	False	False
20240401_Vf21-34_fm_DNA_Centr_tub_NHS_40x_001	1	4	733	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20240401_Vf21-34_fm_DNA_Centr_tub_NHS_40x_002	1	4	430	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20230423_RCC_6716_pfa_OD_nhs-tub-Hoechst_series00	1	3	64	1024	1024	False	0.361	0.07106101661779081	0.07106101661779081	µm	False	False
20230423_RCC_6716_pfa_OD_nhs-tub-Hoechst_series01	1	3	74	1024	1024	False	0.36100000000000004	0.07106101661779081	0.07106101661779081	µm	False	False
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_01	1	4	22	512	512	False	2.0	0.17625103099205558	0.17625103099205558	µm	False	False
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_02	1	4	29	512	512	False	2.0	0.17625103099205558	0.17625103099205558	µm	False	False
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_03	1	4	21	512	512	False	2.0	0.17625103099205558	0.17625103099205558	µm	False	False
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_04	1	4	27	1024	1024	False	2.0	0.3059717898022085	0.3059717898022085	µm	False	False
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_05	1	4	18	512	512	False	2.0	0.17625103099205558	0.17625103099205558	µm	False	False
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_06	1	4	10	512	512	False	2.0	0.17625103099205558	0.17625103099205558	µm	False	False
20230720_rcc_ZE10_C3528_pfa_csd_hoechst_tub_nhs_na_07	1	4	24	512	512	False	2.0	0.3249833136507791	0.3249833136507791	µm	False	False
20240401_ZE10_fm_DNA_Centr_tub_NHS_40x_003	1	4	462	2304	2304	False	0.4	0.167754818984646	0.167754818984646	µm	False	False
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_005	1	4	126	2304	2304	False	0.3	0.02836515893262525	0.113460635730501	µm	True	False
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_006	1	4	226	2304	2304	False	0.3	0.02836515893262525	0.113460635730501	µm	True	False
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_007	1	4	126	2304	2304	False	0.3	0.02836515893262525	0.113460635730501	µm	True	False
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_008	1	4	168	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_009	1	4	120	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_010	1	4	142	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x4x_011	1	4	128	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_ZE10_fm_DNA_Centr_tub_NHS_60x_004	1	4	125	2304	2304	False	0.4	0.113460635730501	0.113460635730501	µm	False	False
20231121_rccaph_pfa_centr-tub-hoechst_series00	1	3	183	540	616	True	0.21308000000000002	0.10129762523191094	0.10129762601626015	µm	True	True
20231121_rccaph_pfa_centr-tub-hoechst_series01	1	3	214	566	557	True	0.21308	0.10129762831858406	0.10129762589928057	µm	True	True
20231121_rccaph_pfa_centr-tub-hoechst_series02	1	3	212	636	616	True	0.21308	0.1012976220472441	0.10129762601626015	µm	True	True
20231121_rccaph_pfa_centr-tub-hoechst_series03	1	3	224	636	616	True	0.21308	0.1012976220472441	0.10129762601626015	µm	True	True
20240411_rccaph_pfa_centr-nhs-tub_series00	1	3	105	976	976	False	0.30946759615384617	0.06308506666666666	0.06308506666666666	µm	False	False
20240411_rccaph_pfa_centr-nhs-tub_series01	1	3	105	976	976	False	0.30946759615384617	0.06308506666666666	0.06308506666666666	µm	False	False
20240411_rccaph_pfa_centr-nhs-tub_series02	1	3	48	976	976	False	0.24986297872340424	0.023656902564102564	0.023656902564102564	µm	False	False
20240411_rccaph_pfa_centr-nhs-tub_series03	1	3	48	976	976	False	0.24986297872340424	0.023656902564102564	0.023656902564102564	µm	False	False
20240411_rccaph_pfa_centr-nhs-tub_series04	1	3	60	976	976	False	0.2498628813559322	0.04205678974358974	0.04205678974358974	µm	False	False
20240411_rccaph_pfa_centr-nhs-tub_series05	1	3	60	976	976	False	0.2498628813559322	0.04205678974358974	0.04205678974358974	µm	False	False
20240411_rccaph_pfa_centr-nhs-tub_series06	1	3	101	976	976	False	0.24986290000000003	0.04205678974358974	0.04205678974358974	µm	False	False
20240411_rccaph_pfa_centr-nhs-tub_series07	1	3	101	976	976	False	0.24986290000000003	0.04205678974358974	0.04205678974358974	µm	False	False
20240411_rccaph_pfa_centr-nhs-tub_series08	1	3	157	976	976	False	0.2498628846153846	0.04731379487179487	0.04731379487179487	µm	False	False
20240411_rccaph_pfa_centr-nhs-tub_series09	1	3	157	976	976	False	0.2498628846153846	0.04731379487179487	0.04731379487179487	µm	False	False
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_01	1	3	31	1024	1024	False	2.0	0.3300666556658129	0.3300666556658129	µm	False	False
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_02	1	3	31	1024	1024	False	2.0	0.3300666556658129	0.3300666556658129	µm	False	False
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_03	1	3	31	1024	1024	False	2.0	0.3300666556658129	0.3300666556658129	µm	False	False
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_04	1	3	31	1024	1024	False	2.0	0.3300666556658129	0.3300666556658129	µm	False	False
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_05	1	3	31	1024	1024	False	2.0	0.3300666556658129	0.3300666556658129	µm	False	False
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_06	1	3	31	1024	1024	False	2.0	0.3300666556658129	0.3300666556658129	µm	False	False
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_07	1	3	31	1024	1024	False	2.0	0.3300666556658129	0.3300666556658129	µm	False	False
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_08	1	3	21	512	512	False	2.0	0.202563250448334	0.202563250448334	µm	False	False
20230728_rcc_999_UTH-EZ_pfa_csd_hoechst_tub_nhs_na_09	1	3	23	512	512	False	2.0	0.202563250448334	0.202563250448334	µm	False	False
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_003	1	4	104	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_004	1	4	140	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_005	1	4	128	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_006	1	4	150	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_007	1	4	118	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_008	1	4	104	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_009	1	4	110	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x4x_010	1	4	169	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x_001	1	4	317	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240401_UTH-EZ_fm_DNA_Centr_tub_NHS_60x_002	1	4	156	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20230829_rcc_3511_pfa_csd_Hoechst_tub_nhs_na_01	1	3	41	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230829_rcc_3511_pfa_csd_Hoechst_tub_nhs_na_02	1	3	41	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20230829_rcc_3511_pfa_csd_Hoechst_tub_nhs_na_03	1	3	41	1024	1024	False	2.0	0.35250206198411116	0.35250206198411116	µm	False	False
20240401_3511_fm_DNA_Centr_tub_NHS_60x_019	1	4	76	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240401_3511_fm_DNA_Centr_tub_NHS_60x_020	1	4	112	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240401_3511_fm_DNA_Centr_tub_NHS_60x_021	1	4	147	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20231018_rcc3656_pfa_centr-tub-hoechst_series00	1	3	181	448	449	True	0.21308	0.10129762863534676	0.10129761160714286	µm	True	True
20231018_rcc3656_pfa_centr-tub-hoechst_series01	1	3	271	750	735	True	0.21308	0.10129762349799733	0.10129761580381472	µm	True	True
20231018_rcc3656_pfa_centr-tub-hoechst_series02	1	3	124	448	449	True	0.21308000000000002	0.10129762863534676	0.10129761160714286	µm	True	True
20231018_rcc3656_pfa_centr-tub-hoechst_series03	1	3	187	750	735	True	0.21308000000000002	0.10129762349799733	0.10129761580381472	µm	True	True
20240325_rcc3656_pfa_hoechst-nhs-centr_series00	1	3	25	1096	1096	False	0.37527120833333333	0.056171634703196346	0.056171634703196346	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series01	1	3	25	1096	1096	False	0.37527120833333333	0.056171634703196346	0.056171634703196346	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series02	1	3	132	1096	1096	False	0.2999308396946565	0.056171634703196346	0.056171634703196346	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series03	1	3	132	1096	1096	False	0.2999308396946565	0.056171634703196346	0.056171634703196346	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series04	1	3	31	256	256	False	0.3752713333333333	0.03618150588235294	0.03618150588235294	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series05	1	3	31	256	256	False	0.3752713333333333	0.03618150588235294	0.03618150588235294	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series06	1	3	125	1080	1080	False	0.37527120967741934	0.05700457831325302	0.05700457831325302	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series07	1	3	125	1080	1080	False	0.37527120967741934	0.05700457831325302	0.05700457831325302	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series08	1	3	139	1400	1400	False	0.2999308695652174	0.04396564689063617	0.04396564689063617	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series09	1	3	139	1400	1400	False	0.2999308695652174	0.04396564689063617	0.04396564689063617	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series10	1	3	127	1400	1400	False	0.29993087301587296	0.04396564689063617	0.04396564689063617	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series11	1	3	127	1400	1400	False	0.29993087301587296	0.04396564689063617	0.04396564689063617	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series12	1	3	124	1400	1400	False	0.29993089430894304	0.04396564689063617	0.04396564689063617	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series13	1	3	124	1400	1400	False	0.29993089430894304	0.04396564689063617	0.04396564689063617	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series14	1	3	82	824	824	False	0.37527123456790124	0.05605218712029162	0.05605218712029162	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series15	1	3	82	824	824	False	0.37527123456790124	0.05605218712029162	0.05605218712029162	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series16	1	3	37	824	824	False	0.19979497222222223	0.01494730255164034	0.01494730255164034	µm	False	False
20240325_rcc3656_pfa_hoechst-nhs-centr_series17	1	3	37	824	824	False	0.19979497222222223	0.01494730255164034	0.01494730255164034	µm	False	False
20230918_rcc3387b_pfa_centr-tub-hoechst_series00	1	3	119	488	532	True	0.21308	0.10129761806981519	0.10129762711864407	µm	True	True
20230918_rcc3387b_pfa_centr-tub-hoechst_series01	1	3	119	572	489	True	0.21308	0.1012976357267951	0.10129762295081968	µm	True	True
20230918_rcc3387b_pfa_centr-tub-hoechst_series02	1	3	207	392	408	True	0.21308000000000002	0.10129762148337595	0.10129761670761671	µm	True	True
20230918_rcc3387b_pfa_centr-tub-hoechst_series03	1	3	207	480	465	True	0.21308000000000002	0.10129762004175365	0.10129762931034483	µm	True	True
20240401_3384_fm_DNA_Centr_tub_NHS_60x_022	1	4	113	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_3384_fm_DNA_Centr_tub_NHS_60x_023	1	4	58	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20240401_3384_fm_DNA_Centr_tub_NHS_60x_024	1	4	89	2304	2304	False	0.3	0.02836515893262525	0.02836515893262525	µm	False	False
20230815_rcc6336_pfa_hoechst-nhs-tub_series00	1	3	37	1070	956	True	0.270155	0.10278334892422826	0.10278337172774869	µm	True	False
20230815_rcc6336_pfa_hoechst-nhs-tub_series01	1	3	37	1070	956	True	0.270155	0.10278334892422826	0.10278337172774869	µm	True	True
20230815_rcc6336_pfa_hoechst-nhs-tub_series02	1	3	50	1070	956	True	0.2701548979591836	0.10278334892422826	0.10278337172774869	µm	True	False
20230815_rcc6336_pfa_hoechst-nhs-tub_series03	1	3	50	1070	956	True	0.2701548979591836	0.10278334892422826	0.10278337172774869	µm	True	True
20230815_rcc6336_pfa_hoechst-nhs-tub_series04	1	3	30	703	660	True	0.270155	0.10278337606837606	0.10278336874051593	µm	True	False
20230815_rcc6336_pfa_hoechst-nhs-tub_series05	1	3	30	703	660	True	0.270155	0.10278337606837606	0.10278336874051593	µm	True	True
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_001	1	4	305	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_002	1	4	375	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_003	1	4	260	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20240229_bmcc642-hpf_fm_NHS_cent_tub_DNA_60x_004	1	4	294	2304	2304	False	0.3	0.113460635730501	0.113460635730501	µm	False	False
20230523_RCC_Vf21-108_pfa_OD_nhs-tub-Hoechst_series00	1	3	74	1024	1024	False	0.36100000000000004	0.07106065493646138	0.07106065493646138	µm	False	False
20230523_RCC_Vf21-108_pfa_OD_nhs-tub-Hoechst_series01	1	3	79	1024	1024	False	0.36100000000000004	0.07106065493646138	0.07106065493646138	µm	False	False
20240604_rccp22-57-pfa_centr-tub-hoechst_series00	1	3	179	1690	1343	True	0.21308000000000002	0.1012976317347543	0.10129761549925484	µm	True	True
20240604_rccp22-57-pfa_centr-tub-hoechst_series01	1	3	297	1353	1341	True	0.21308	0.10129763313609468	0.1012976119402985	µm	True	True
20240604_rccp22-57-pfa_centr-tub-hoechst_series02	1	3	201	1479	1520	True	0.21308	0.10129763193504737	0.10129763001974984	µm	True	True
20230824_Erariseta_HPF_HD_bod_NHGS647_001	1	4	256	3668	3668	False	0.16999999999999998	0.041174786490683256	0.041174786490683256	µm	False	False
20230831_unexpanded-erariseta_NHS_DNA_001	1	2	16	2304	2304	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230831_unexpanded-erariseta_NHS_DNA_002	1	2	20	2304	2304	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230831_unexpanded-erariseta_NHS_DNA_003	1	2	78	2304	2304	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230831_unexpanded-erariseta_NHS_DNA_004	1	2	1	2304	2304	False		0.113403984032719	0.113403984032719	µm	False	False
20230831_unexpanded-erariseta_NHS_DNA_005	1	2	12	2304	2304	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230831_unexpanded-erariseta_NHS_DNA_006	1	2	1	2304	2304	False		0.113403984032719	0.113403984032719	µm	False	False
20230831_unexpanded-erariseta_NHS_DNA_011	1	2	18	2304	2304	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
20230831_unexpanded-erariseta_NHS_DNA_012	1	2	17	2304	2304	False	1.0	0.113403984032719	0.113403984032719	µm	False	False
